imdb_id,budget,revenue,original_title,cast,runtime,genres,production_companies,release_date,vote_average,release_year
tt0342258,45000000,50871113,Unleashed,Jet Li|Morgan Freeman|Bob Hoskins|Vincent Regan|Dylan Brown,103,Action|Crime,Canal Plus|Current Entertainment|Clubdeal|TF1 Films Production|EuropaCorp,2/2/2005,6.5,2005
tt0376108,45000000,16809014,Rebound,Martin Lawrence|Wendy Raquel Robinson|Breckin Meyer|Horatio Sanz|Patrick Warburton,103,Comedy|Family,Twentieth Century Fox Film Corporation|Robert Simonds Productions|Runteldat Entertainment,7/1/2005,5.5,2005
tt0372237,35000000,68915888,Guess Who,Bernie Mac|Ashton Kutcher|Zoe Saldana|Judith Scott|Hal Williams,105,Comedy|Romance,Columbia Pictures|Regency Enterprises|3 Arts Entertainment|Tall Trees Productions,3/25/2005,5.4,2005
tt0417217,35000000,30526509,Two for the Money,Al Pacino|Matthew McConaughey|Rene Russo|Armand Assante|Jeremy Piven,122,Comedy|Crime|Drama|Thriller,Universal Pictures|Morgan Creek Productions,10/7/2005,5.9,2005
tt0408790,55000000,223387299,Flightplan,Jodie Foster|Peter Sarsgaard|Sean Bean|Kate Beahan|Michael Irby,98,Thriller|Drama|Mystery,Imagine Entertainment|Touchstone Pictures,9/22/2005,6.0,2005
tt0398712,30000000,35294470,Assault on Precinct 13,Ethan Hawke|Laurence Fishburne|Gabriel Byrne|Maria Bello|Drea de Matteo,109,Thriller,Rogue Pictures|Why Not Productions|Liaison Films|Biscayne Pictures,1/19/2005,5.9,2005
tt0412019,10000000,45742101,Broken Flowers,Bill Murray|Julie Delpy|Sharon Stone|Tilda Swinton|Jessica Lange,105,Comedy|Drama|Mystery|Romance,Bac Films|Focus Features|Five Roses,5/17/2005,6.7,2005
tt0384680,20000000,12482775,The Weather Man,Nicolas Cage|Michael Caine|Hope Davis|Gemmenne de la PeÃ±a|Nicholas Hoult,101,Comedy|Drama,Paramount Pictures|Escape Artists|Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG,10/20/2005,5.7,2005
tt0418819,15000000,46770602,Land of the Dead,Simon Baker|John Leguizamo|Dennis Hopper|Robert Joy|Asia Argento,93,Horror,Universal Pictures|Atmosphere Entertainment MM|Romero-Grunwald Productions|Exception Wild Bunch,6/24/2005,5.8,2005
tt0358273,28000000,186438883,Walk the Line,Joaquin Phoenix|Reese Witherspoon|Ginnifer Goodwin|Robert Patrick|Tyler Hilton,136,Drama|Music|Romance,Tree Line Films|Konrad Pictures|Catfish Productions|Fox 2000 Pictures|Mars Media Beteiligungs,9/13/2005,7.0,2005
tt0391304,30000000,42886719,A Lot Like Love,Ashton Kutcher|Amanda Peet|Aimee Garcia|Taryn Manning|Ali Larter,107,Comedy,Mile High Productions|Kevin Messick Productions|Touchstone Pictures|Beacon Pictures,4/22/2005,6.5,2005
tt0430308,40000000,46442528,Get Rich or Die Tryin',50 Cent|Joy Bryant|Adewale Akinnuoye-Agbaje|Omar Benson Miller|Terrence Howard,117,Drama,Paramount Pictures|MTV Films|Cent Productions Inc.,11/9/2005,6.5,2005
tt0384642,45000000,56070433,Kicking & Screaming,Will Ferrell|Robert Duvall|Kate Walsh|Musetta Vander|Josh Hutcherson,95,Romance|Comedy|Family,Universal Pictures,5/13/2005,5.8,2005
tt0257516,35000000,19294901,Cursed,Portia de Rossi|Christina Ricci|Jesse Eisenberg|Milo Ventimiglia|Judy Greer,97,Horror|Comedy,Craven-Maddalena Films|Outerbanks Entertainment|Dimension Films|Kalis Productions GmbH & Co. Zweite KG,2/24/2005,5.0,2005
tt0371257,50000000,8342132,Stay,Ewan McGregor|Ryan Gosling|Naomi Watts|Kate Burton|Elizabeth Reaser,99,Mystery|Thriller|Drama,20th Century Fox|Regency Enterprises,9/24/2005,6.4,2005
tt0398165,82000000,190320568,The Longest Yard,Adam Sandler|Chris Rock|Burt Reynolds|Michael Irvin|Nelly,113,Comedy|Drama,Paramount Pictures|Columbia Pictures Corporation|MTV Films|Happy Madison Productions|Callahan Filmworks,5/19/2005,6.2,2005
tt0368578,32000000,97918663,Are We There Yet?,Ice Cube|Nia Long|Aleisha Allen|Philip Bolden|Jay Mohr,95,Comedy|Family|Adventure|Romance,Columbia Pictures|Revolution Studios|Cube Vision,1/20/2005,5.4,2005
tt0318081,80000000,5989640,A Sound of Thunder,Heike Makatsch|Armin Rohde|David Oyelowo|Wilfried Hochholdinger|Edward Burns,110,Thriller|Science Fiction|Adventure|Action,Epsilon Motion Pictures|Franchise Pictures|Baldwin Entertainment Group|Dante Entertainment|Crusader Entertainment,5/15/2005,4.8,2005
tt0432291,18000000,46201432,The Fog,Tom Welling|Maggie Grace|Selma Blair|DeRay Davis|Kenneth Welsh,100,Horror|Thriller,Revolution Studios|Debra Hill Productions,10/14/2005,4.2,2005
tt0382992,135000000,76932943,Stealth,Josh Lucas|Jessica Biel|Jamie Foxx|Sam Shepard|Richard Roxburgh,121,Action,Laura Ziskin Productions|Original Film|Columbia Pictures Corporation|Phoenix Pictures|AFG Talons Productions,7/28/2005,5.0,2005
tt0372532,15000000,47175038,The Wedding Date,Debra Messing|Dermot Mulroney|Amy Adams|Jack Davenport|Jeremy Sheffield,88,Comedy|Romance,Universal Pictures|26 Films,2/4/2005,6.2,2005
tt0383222,25000000,2405420,BloodRayne,Kristanna Loken|Ben Kingsley|Michelle Rodriguez|Michael Madsen|Matthew Davis,95,Action|Adventure|Fantasy|Horror,Boll KG,10/22/2005,3.8,2005
tt0318649,130000000,119269486,Sahara,Matthew McConaughey|PenÃ©lope Cruz|Steve Zahn|William H. Macy|Lennie James,124,Action|Adventure|Comedy|Drama|Mystery,Paramount Pictures|Bristol Bay Productions|Baldwin Entertainment Group|Desertlands Entertainment|Mace Neufeld Productions,4/6/2005,5.6,2005
tt0365485,10000000,17297244,The Matador,Pierce Brosnan|Greg Kinnear|Hope Davis|Portia Dawson|Adam Scott,96,Action|Comedy|Crime|Drama|Thriller,Miramax Films,5/12/2005,6.0,2005
tt0379725,7000000,49084830,Capote,Philip Seymour Hoffman|Allie Mickelson|Craig Archibald|Bronwen Coleman|Kate Shindle,114,Crime|Drama,Sony Pictures Classics|Cooper's Town Productions|Eagle Vision Inc.|Manitoba Film and Video Production Tax Credit|Province of British Columbia Production Services Tax Credit,9/30/2005,6.7,2005
tt0361089,35000000,19478106,Valiant,Ewan McGregor|Ricky Gervais|Tim Curry|Jim Broadbent|Hugh Laurie,76,Animation|Family|Adventure,Vanguard Films|Scanbox,3/25/2005,5.3,2005
tt0387131,25000000,82466670,The Constant Gardener,Ralph Fiennes|Rachel Weisz|Danny Huston|Bill Nighy|Donald Sumpter,129,Drama|Mystery|Thriller,Studio Babelsberg|Epsilon Motion Pictures|UK Film Council|Scion Films|Focus Features,8/31/2005,6.7,2005
tt0397065,40000000,68766121,House of Wax,Elisha Cuthbert|Paris Hilton|Brian Van Holt|Jared Padalecki|Chad Michael Murray,113,Horror,Village Roadshow Pictures|Dark Castle Entertainment|Warner Bros.,5/6/2005,5.3,2005
tt0326905,80000000,10166502,The Great Raid,Benjamin Bratt|Robert Mammone|Max Martini|James Carpinello|Mark Consuelos,132,Action|Adventure|Drama|History|War,Miramax Films|Lawrence Bender Productions|Marty Katz Productions,8/12/2005,6.5,2005
tt0421054,50000000,22944502,Domino,Keira Knightley|Mickey Rourke|Edgar RamÃ­rez|Delroy Lindo|Mo'Nique,127,Action|Crime,New Line Cinema|Davis-Films|Metropolitan Filmexport|Scott Free Productions|Domino 17521,9/22/2005,6.1,2005
tt0388500,25000000,36351350,Beauty Shop,Queen Latifah|Alicia Silverstone|Andie MacDowell|Alfre Woodard|Mena Suvari,105,Comedy|Romance,Metro-Goldwyn-Mayer (MGM),6/2/2005,5.1,2005
tt0424774,50000000,69425966,The Adventures of Sharkboy and Lavagirl,Taylor Lautner|Taylor Dooley|Cayden Boyd|George Lopez|David Arquette,92,Adventure|Fantasy|Action|Family,Columbia Pictures Corporation|Dimension Films,6/10/2005,4.3,2005
tt0388980,25000000,15431177,The Greatest Game Ever Played,Shia LaBeouf|Stephen Dillane|Josh Flitter|Peter Firth|Peyton List,120,Drama|Family,Walt Disney Pictures,9/30/2005,7.0,2005
tt0419294,15000000,12036149,The Three Burials of Melquiades Estrada,Tommy Lee Jones|Barry Pepper|Dwight Yoakam|January Jones|Melissa Leo,121,Adventure|Crime|Drama|Mystery|Western,The Javelina Film Company|EuropaCorp,11/17/2005,6.7,2005
tt0380389,30000000,27610873,Goal!: The Dream Begins,Kuno Becker|Alessandro Nivola|Anna Friel|Stephen Dillane|Gary Lewis,118,Drama,Touchstone Pictures|Milkshake Films|Hargitay & Hargitay Pictures in Motion,6/6/2005,6.5,2005
tt0375210,10000000,91196419,White Noise,Michael Keaton|Chandra West|Deborah Kara Unger|Ian McNeice|Keegan Connor Tracy,101,Drama|Horror|Thriller,Universal Pictures|Brightlight Pictures|Endgame Entertainment|The Movie Network (TMN)|Canadian Film or Video Production Tax Credit (CPTC),1/7/2005,5.5,2005
tt0405325,35000000,86369815,Sky High,Michael Angarano|Kurt Russell|Kelly Preston|Danielle Panabaker|Kevin Heffernan,100,Adventure|Comedy|Family,Walt Disney Pictures|Gunn Films|Max Stronghold Productions Inc.,7/29/2005,5.8,2005
tt0421239,26000000,57891803,Red Eye,Rachel McAdams|Cillian Murphy|Brian Cox|Jayma Mays|Laura Johnson,85,Horror|Thriller,DreamWorks SKG|Craven-Maddalena Films|BenderSpink,8/4/2005,6.1,2005
tt0404030,7000000,2697930,Everything is Illuminated,Elijah Wood|Eugene Hutz|Boris Leskin|Jana Hrabetova|Jonathan Safran Foer,106,Comedy|Drama,Big Beach Productions|Stillking Films|Warner Independent Pictures (WIP)|Telegraph Films,9/16/2005,7.4,2005
tt0443295,45000000,72028752,"Yours, Mine & Ours",Dennis Quaid|Rene Russo|Sean Faris|Katija Pevec|Dean Collins,90,Comedy|Family|Romance,Paramount Pictures|Columbia Pictures Corporation|Nickelodeon Movies|O.N.C. Entertainment|Robert Simonds Productions,11/23/2005,5.7,2005
tt0410097,8000000,22201636,Hustle & Flow,Terrence Howard|Anthony Anderson|Taryn Manning|Taraji P. Henson|Elise Neal,116,Drama,MTV Films,7/22/2005,6.2,2005
tt0369226,20000000,10442808,Alone in the Dark,Christian Slater|Tara Reid|Stephen Dorff|Frank C. Turner|Matthew Walker,96,Action|Fantasy|Horror|Thriller,Boll Kino Beteiligungs GmbH & Co. KG|Brightlight Pictures|Herold Productions|Lionsgate|Infogrames Entertainment,1/28/2005,3.5,2005
tt0357507,20000000,67192859,Boogeyman,Emily Deschanel|Barry Watson|Skye McCole Bartusiak|Lucy Lawless|Tory Mussett,89,Thriller|Horror|Drama|Mystery,Ghost House Pictures|Senator International|Screen Gems|Pacific Renaissance Pictures Ltd.,2/4/2005,4.5,2005
tt0402901,30000000,15007991,The Cave,Cole Hauser|Eddie Cibrian|Morris Chestnut|Lena Headey|Piper Perabo,97,Action|Adventure|Horror|Thriller,Lakeshore Entertainment|Cinerenta Medienbeteiligungs KG|Screen Gems|Cineblue Internationale Filmproduktionsgesellschaft|City Productions,8/25/2005,5.2,2005
tt0294870,40000000,31670620,Rent,Anthony Rapp|Adam Pascal|Rosario Dawson|Jesse L. Martin|Wilson Jermaine Heredia,135,Comedy|Drama|Music|Romance,Columbia Pictures|1492 Pictures|Revolution Studios,11/23/2005,6.5,2005
tt0395972,35000000,25224242,North Country,Charlize Theron|Elle Peterson|Thomas Curtis|Frances McDormand|Sean Bean,126,Drama,Warner Bros.|Participant Media|Nick Wechsler Productions,2/12/2005,6.8,2005
tt0408524,30000000,34252847,Bad News Bears,Billy Bob Thornton|Ken Medlock|Aman Johal|Greg Kinnear|Marcia Gay Harden,113,Comedy|Family,Paramount Pictures,7/22/2005,5.5,2005
tt0317132,14000000,32645546,Because of Winn-Dixie,Jeff Daniels|AnnaSophia Robb|Cicely Tyson|Eva Marie Saint|Dave Matthews,106,Comedy|Drama|Family,Twentieth Century Fox Film Corporation,2/18/2005,6.1,2005
tt0355702,25000000,13411957,Lords of Dogtown,Emile Hirsch|Victor Rasuk|Rebecca De Mornay|John Robinson|Michael Angarano,107,Drama,Columbia Pictures|TriStar Pictures,6/3/2005,6.9,2005
tt0382628,30000000,25473093,Dark Water,Jennifer Connelly|John C. Reilly|Tim Roth|Dougray Scott|Pete Postlethwaite,105,Drama|Horror|Thriller,Vertigo Entertainment|Touchstone Pictures|Post No Bills Films|Pandemonium Productions,6/27/2005,5.2,2005
tt0401855,50000000,111340801,Underworld: Evolution,Kate Beckinsale|Scott Speedman|Tony Curran|Shane Brolly|Derek Jacobi,106,Fantasy|Action|Science Fiction|Thriller,Lakeshore Entertainment|Screen Gems,1/12/2006,6.3,2006
tt0383574,200000000,1065659812,Pirates of the Caribbean: Dead Man's Chest,Johnny Depp|Orlando Bloom|Keira Knightley|Bill Nighy|Jack Davenport,151,Adventure|Fantasy|Action,Walt Disney Pictures|Jerry Bruckheimer Films|Second Mate Productions,6/20/2006,6.8,2006
tt0317219,120000000,461983149,Cars,Owen Wilson|Paul Newman|Bonnie Hunt|Larry the Cable Guy|Cheech Marin,117,Animation|Adventure|Comedy|Family,Walt Disney Pictures|Pixar Animation Studios,6/8/2006,6.4,2006
tt0381061,150000000,599045960,Casino Royale,Daniel Craig|Eva Green|Mads Mikkelsen|Judi Dench|Jeffrey Wright,144,Adventure|Action|Thriller,Eon Productions,11/14/2006,7.1,2006
tt0382625,125000000,758239851,The Da Vinci Code,Tom Hanks|Audrey Tautou|Ian McKellen|Paul Bettany|Jean Reno,149,Thriller|Mystery,Columbia Pictures|Imagine Entertainment|Skylark Productions|Government of Malta,5/17/2006,6.4,2006
tt0462590,12000000,114194847,Step Up,Channing Tatum|Jenna Dewan|Damaine Radcliff|De'Shawn Washington|Mario,104,Music|Drama|Romance|Crime,Summit Entertainment|Offspring Entertainment|Touchstone Pictures|Eketahuna LLC,8/11/2006,6.7,2006
tt0438097,80000000,660940780,Ice Age: The Meltdown,Ray Romano|John Leguizamo|Denis Leary|Queen Latifah|Seann William Scott,91,Animation|Family|Comedy|Adventure,Blue Sky Studios|Twentieth Century Fox Animation,3/23/2006,6.4,2006
tt0317919,150000000,397850012,Mission: Impossible III,Tom Cruise|Philip Seymour Hoffman|Ving Rhames|Billy Crudup|Jonathan Rhys Meyers,126,Adventure|Action|Thriller,Paramount Pictures|Cruise/Wagner Productions|Studio Babelsberg|MI 3 Film|China Film Co-Production Corporation,5/3/2006,6.3,2006
tt0458352,35000000,326551094,The Devil Wears Prada,Meryl Streep|Anne Hathaway|Emily Blunt|Stanley Tucci|Simon Baker,109,Comedy|Drama|Romance,Twentieth Century Fox Film Corporation|Dune Entertainment|Major Studio Partners|Peninsula Films|Fox 2000 Pictures,6/30/2006,7.0,2006
tt0407887,90000000,289847354,The Departed,Leonardo DiCaprio|Matt Damon|Jack Nicholson|Mark Wahlberg|Martin Sheen,151,Drama|Thriller|Crime,Vertigo Entertainment|Media Asia Films|Warner Bros.|Initial Entertainment Group (IEG)|Plan B Entertainment,10/5/2006,7.7,2006
tt0457939,85000000,194168700,The Holiday,Cameron Diaz|Kate Winslet|Jude Law|Jack Black|Eli Wallach,136,Comedy|Romance,Columbia Pictures|Universal Pictures|Waverly Films|Relativity Media,12/8/2006,6.7,2006
tt0482571,40000000,109676311,The Prestige,Hugh Jackman|Christian Bale|Michael Caine|Scarlett Johansson|Andy Serkis,130,Drama|Mystery|Thriller,Touchstone Pictures|Syncopy,10/19/2006,7.8,2006
tt0477347,110000000,574480841,Night at the Museum,Ben Stiller|Jake Cherry|Carla Gugino|Robin Williams|Dick Van Dyke,108,Action|Adventure|Comedy|Family|Fantasy,Ingenious Film Partners|Twentieth Century Fox Film Corporation|1492 Pictures|21 Laps Entertainment,10/20/2006,6.2,2006
tt0449467,25000000,135330182,Babel,Brad Pitt|Cate Blanchett|Gael GarcÃ­a Bernal|Rinko Kikuchi|Adriana Barraza,143,Drama,Paramount Vantage|Media Rights Capital|Anonymous Content|Central Films,9/8/2006,6.7,2006
tt0206634,76000000,69959751,Children of Men,Clive Owen|Michael Caine|Julianne Moore|Charlie Hunnam|Chiwetel Ejiofor,109,Drama|Action|Thriller|Science Fiction,Universal Pictures|Strike Entertainment|Hit & Run Productions,9/22/2006,7.3,2006
tt0443453,18000000,261572744,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Sacha Baron Cohen|Ken Davitian|Luenell|Pamela Anderson|Bob Barr,82,Comedy,Twentieth Century Fox Film Corporation|Four By Two Productions,11/2/2006,6.4,2006
tt0389860,82500000,237681299,Click,Adam Sandler|Kate Beckinsale|Christopher Walken|David Hasselhoff|Henry Winkler,107,Comedy|Drama|Fantasy|Romance,Original Film|Columbia Pictures Corporation|Revolution Studios|Happy Madison Productions,6/22/2006,5.9,2006
tt0452594,52000000,204999686,The Break-Up,Vince Vaughn|Jennifer Aniston|Joey Lauren Adams|Cole Hauser|Jon Favreau,106,Romance|Comedy,Universal Pictures|Mosaic Media Group|Wild West Picture Show Productions,6/1/2006,5.5,2006
tt0454848,45000000,184376254,Inside Man,Denzel Washington|Clive Owen|Jodie Foster|Christopher Plummer|Willem Dafoe,129,Crime|Drama|Thriller,Imagine Entertainment|Universal Pictures,3/23/2006,7.2,2006
tt0327084,80000000,155019340,Over the Hedge,Bruce Willis|Garry Shandling|Steve Carell|Wanda Sykes|William Shatner,83,Comedy|Animation|Family,Pacific Data Images (PDI)|DreamWorks Animation,4/22/2006,6.2,2006
tt0396171,50000000,132180323,Perfume: The Story of a Murderer,Ben Whishaw|Simon Chandler|David Calder|Richard Felix|Birgit Minichmayr,147,Crime|Fantasy|Drama,Davis-Films|Nouvelles Ã‰ditions de Films (NEF)|Rising Star|VIP Medienfonds 4|Ikiru Films,9/13/2006,7.0,2006
tt0450259,100000000,170877916,Blood Diamond,Leonardo DiCaprio|Djimon Hounsou|Jennifer Connelly|Kagiso Kuypers|Arnold Vosloo,143,Drama|Thriller|Action,Bedford Falls Productions|Lonely Film Productions GmbH & Co. KG.|Virtual Studios|Spring Creek Productions|Warner Bros.,12/7/2006,7.2,2006
tt0479884,12000000,42931041,Crank,Jason Statham|Amy Smart|Jose Pablo Cantillo|Efren Ramirez|Dwight Yoakam,88,Action|Thriller|Crime,Lions Gate Films|Lakeshore Entertainment|GreeneStreet Films|Radical Media,8/31/2006,6.5,2006
tt0425210,27000000,56308881,Lucky Number Slevin,Josh Hartnett|Bruce Willis|Lucy Liu|Morgan Freeman|Ben Kingsley,110,Drama|Thriller|Crime|Mystery,The Weinstein Company|FilmEngine|Capitol Films|Ascendant Pictures|VIP Medienfonds 4,2/24/2006,7.3,2006
tt0397313,40000000,120455994,Eight Below,Paul Walker|Bruce Greenwood|Moon Bloodgood|Jason Biggs|Gerard Plunkett,120,Adventure|Drama|Family,"Walt Disney Pictures|Spyglass Entertainment|Vertigo Entertainment|Kennedy/Marshall Company, The|Mandeville Films",2/17/2006,6.6,2006
tt0414982,25000000,117719158,Final Destination 3,Mary Elizabeth Winstead|Ryan Merriman|Kris Lemche|Alexz Johnson|Sam Easton,93,Horror|Mystery,New Line Cinema|Zide-Perry Productions|Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG|Hard Eight Pictures|Matinee Pictures,2/10/2006,5.8,2006
tt0384537,50000000,97607453,Silent Hill,Radha Mitchell|Sean Bean|Laurie Holden|Deborah Kara Unger|Kim Coates,125,Horror|Mystery,Silent Hill DCP Inc.|Davis-Films|Konami,4/21/2006,6.3,2006
tt0454945,20000000,33889159,She's the Man,Amanda Bynes|Channing Tatum|Laura Ramsey|Vinnie Jones|David Cross,105,Comedy|Drama|Family|Romance,DreamWorks SKG|Lakeshore Entertainment,3/17/2006,6.3,2006
tt0414993,35000000,15304890,The Fountain,Hugh Jackman|Rachel Weisz|Ellen Burstyn|Mark Margolis|Stephen McHattie,96,Drama|Adventure|Science Fiction|Romance,Regency Enterprises|Warner Bros.|Muse Entertainment Enterprises|Protozoa Pictures|New Regency Pictures,9/6/2006,6.7,2006
tt0366548,100000000,384335608,Happy Feet,Lombardo Boyar|Robin Williams|Johnny A. Sanchez|Carlos Alazraqui|Jeffrey Garcia,108,Music|Animation|Comedy|Family,Village Roadshow Pictures|Kennedy Miller Productions|Kingdom Feature Productions|Warner Bros.|Animal Logic,11/16/2006,5.8,2006
tt0479143,24000000,155721132,Rocky Balboa,Sylvester Stallone|Burt Young|Milo Ventimiglia|Geraldine Hughes|James Francis Kelly III,102,Drama,Columbia Pictures|Revolution Studios|Rogue Marble|Metro-Goldwyn-Mayer (MGM),12/20/2006,6.4,2006
tt0424095,149000000,64459316,Flushed Away,Hugh Jackman|Kate Winslet|Ian McKellen|Jean Reno|Bill Nighy,85,Adventure|Animation|Comedy|Family,Aardman Animations|DreamWorks Animation,10/22/2006,6.0,2006
tt0405469,80000000,37384046,The Wild,Kiefer Sutherland|Jim Belushi|Eddie Izzard|Janeane Garofalo|William Shatner,94,Family|Animation,Walt Disney Pictures|Contrafilm|C.O.R.E. Feature Animation|Hoytyboy Pictures|Nigel Productions,3/6/2006,5.2,2006
tt0453467,75000000,180557550,DÃ©jÃ  Vu,Denzel Washington|Paula Patton|Val Kilmer|Jim Caviezel|Adam Goldberg,126,Action|Thriller|Science Fiction,Jerry Bruckheimer Films|Scott Free Productions|Touchstone Pictures,11/21/2006,6.5,2006
tt0449010,100000000,249288105,Eragon,Ed Speleers|Jeremy Irons|Sienna Guillory|Robert Carlyle|Djimon Hounsou,104,Fantasy|Action|Adventure|Family,Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment|Major Studio Partners|Fox 2000 Pictures,12/14/2006,4.8,2006
tt0410297,40000000,114830111,The Lake House,Keanu Reeves|Sandra Bullock|Shohreh Aghdashloo|Christopher Plummer|Ebon Moss-Bachrach,99,Romance|Drama|Mystery,Village Roadshow Pictures|Vertigo Entertainment|Sound for Film|Warner Bros.,6/16/2006,6.3,2006
tt0362120,45000000,178262620,Scary Movie 4,Anna Faris|Regina Hall|Craig Bierko|Bill Pullman|Anthony Anderson,83,Comedy,Dimension Films,4/13/2006,5.3,2006
tt0385880,75000000,140175006,Monster House,Ryan Newman|Steve Buscemi|Mitchel Musso|Sam Lerner|Spencer Locke,91,Animation|Comedy|Family|Fantasy,Columbia Pictures|Amblin Entertainment|Sony Pictures Animation|Sony Pictures Entertainment|ImageMovers,7/21/2006,6.3,2006
tt0427229,50000000,88715192,Failure to Launch,Matthew McConaughey|Sarah Jessica Parker|Zooey Deschanel|Justin Bartha|Bradley Cooper,97,Comedy,Paramount Pictures|Scott Rudin Productions|Failure to Launch Productions,3/10/2006,5.6,2006
tt0472043,40000000,120175290,Apocalypto,Rudy Youngblood|Dalia HernÃ¡ndez|Jonathan Brewer|Morris Birdyellowhead|Raoul Max Trujillo,139,Thriller|Action|Adventure|Drama,Icon Productions|Icon Entertainment International|Touchstone Pictures,12/7/2006,7.1,2006
tt0429589,50000000,55181129,The Ant Bully,Julia Roberts|Meryl Streep|Nicolas Cage|Paul Giamatti|Bruce Campbell,88,Fantasy|Adventure|Animation|Comedy|Family,Warner Bros. Pictures|DNA Films|Legendary Pictures|Playtone Production|Warner Bros. Animation,7/27/2006,5.5,2006
tt0454841,15000000,69623713,The Hills Have Eyes,Aaron Stanford|Kathleen Quinlan|Vinessa Shaw|Emilie de Ravin|Dan Byrd,107,Horror|Thriller,Dune Entertainment|Major Studio Partners|Craven-Maddalena Films,3/10/2006,6.0,2006
tt0397078,28000000,38159905,Just My Luck,Lindsay Lohan|Samaire Armstrong|Chris Pine|Missi Pyle|Makenzie Vega,103,Comedy|Drama|Family|Fantasy|Romance,Regency Enterprises|Cheyenne Enterprises|New Regency Pictures,5/12/2006,5.7,2006
tt0343737,85000000,59908565,The Good Shepherd,Matt Damon|Angelina Jolie|Alec Baldwin|Tammy Blanchard|Billy Crudup,167,Drama|Thriller|History,Universal Pictures|American Zoetrope|Morgan Creek Productions,12/11/2006,5.9,2006
tt0430357,135000000,163794509,Miami Vice,Jamie Foxx|Colin Farrell|Gong Li|Luis Tosar|Naomie Harris,134,Action|Adventure|Crime|Thriller,Universal Pictures|Forward Pass|Motion Picture ETA Produktionsgesellschaft|Foqus Arte Digital|Metropolis Films,7/27/2006,5.7,2006
tt0455967,18000000,41009669,John Tucker Must Die,Jesse Metcalfe|Brittany Snow|Sophia Bush|Arielle Kebbel|Ashanti,87,Comedy,Twentieth Century Fox Film Corporation|Dune Entertainment|Major Studio Partners|Landscape Entertainment|John US Productions,7/27/2006,6.0,2006
tt0375154,31000000,28000000,Tristan & Isolde,James Franco|Sophia Myles|Rufus Sewell|David O'Hara|Henry Cavill,125,Drama,Twentieth Century Fox Film Corporation|Epsilon Motion Pictures|Franchise Pictures|Scott Free Productions|World 2000 Entertainment,4/7/2006,6.2,2006
tt0418689,90000000,65900249,Flags of Our Fathers,Ryan Phillippe|Adam Beach|Jesse Bradford|John Benjamin Hickey|John Slattery,132,War|Drama|History,DreamWorks SKG|Amblin Entertainment|Malpaso Productions|Warner Bros.,10/19/2006,6.7,2006
tt0381971,50000000,69834815,Curious George,Frank Welker|Will Ferrell|Shane Baumel|Eugene Levy|Timyra-Joi Beatty,86,Adventure|Animation|Comedy|Family,Imagine Entertainment|Universal Pictures|Universal Animation Studios,2/10/2006,5.8,2006
tt0475394,17000000,57103895,Smokin' Aces,Ryan Reynolds|Ray Liotta|Joseph Ruskin|Alex Rocco|Wayne Newton,109,Action|Comedy|Crime|Thriller,Universal Pictures|StudioCanal|Relativity Media|Scion Films|Working Title Films,12/9/2006,6.3,2006
tt0449089,50000000,87528173,RV,Robin Williams|Cheryl Hines|Joanna 'JoJo' Levesque|Josh Hutcherson|Jeff Daniels,99,Comedy|Family|Adventure,Columbia Pictures,4/28/2006,5.7,2006
tt0758794,65000000,43545364,We Are Marshall,Matthew McConaughey|Matthew Fox|Anthony Mackie|David Strathairn|Ian McShane,124,Drama,Legendary Pictures|Thunder Road Pictures|Wonderland Sound and Vision|Warner Bros.,12/12/2006,6.5,2006
tt0443543,40000000,86915017,The Illusionist,Edward Norton|Jessica Biel|Paul Giamatti|Rufus Sewell|Eddie Marsan,110,Fantasy|Drama|Thriller|Romance,Michael London Productions|Stillking Films|Bob Yari Productions|Bull's Eye Entertainment|Contagious Entertainment,8/18/2006,7.0,2006
tt0445946,25000000,5549200,The Contract,Morgan Freeman|John Cusack|Alice Krige|Megan Dodds|Corey Johnson,96,Drama|Action|Thriller|Crime,Nu Image Entertainment|3L Filmverleih,4/5/2006,5.4,2006
tt0405676,55000000,9450897,All the King's Men,Sean Penn|Jude Law|Kate Winslet|James Gandolfini|Patricia Clarkson,125,Drama|Thriller,Columbia Pictures Corporation|Rising Star|Relativity Media|Phoenix Pictures|VIP 4 Medienfonds,9/10/2006,5.4,2006
tt0421729,40000000,138259062,Big Momma's House 2,Martin Lawrence|Nia Long|Emily Procter|Zachary Levi|Mark Moses,99,Comedy|Crime,Twentieth Century Fox Film Corporation|Regency Enterprises|Epsilon Motion Pictures|Firm Films|Deep River Productions,1/26/2006,5.6,2006
tt0430912,70000000,38629478,Basic Instinct 2,Sharon Stone|David Morrissey|Charlotte Rampling|David Thewlis|Stan Collymore,114,Crime|Mystery|Thriller,Intermedia Films|Kanzaman|C-2 Pictures|IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,3/29/2006,4.5,2006
tt0424345,5000000,26888376,Clerks II,Brian O'Halloran|Jeff Anderson|Jason Mewes|Kevin Smith|Rosario Dawson,97,Comedy,The Weinstein Company|View Askew Productions,5/25/2006,6.9,2006
